horizon,MAE,RMSE,MAPE,samples
638,2.3331696944046425,3.0394177878120803,20.597413034770415,1842
639,2.3330512044174445,3.0392779898978906,20.596753403902255,1842
640,2.332932803586853,3.039138478103126,20.596093309796153,1842
641,2.3328140287070473,3.0389990516280228,20.595428354097002,1842
642,2.3326942850525434,3.0388595397989504,20.59475225021311,1842
643,2.3325729079785558,3.038719529642467,20.59405942055794,1842
644,2.3324490373417444,3.0385779280733933,20.593345745266504,1842
645,2.3323209128669453,3.0384319040604755,20.59260257026006,1842
646,2.3321871242878904,3.0382782281357144,20.59182503072027,1842
647,2.33204730969815,3.0381158693034482,20.59101231695182,1842
648,2.331901292432941,3.037944457954054,20.590163309427734,1842
649,2.3317490886485794,3.0377645637107378,20.589275707275963,1842
650,2.331591359442404,3.0375763487140177,20.588356847019583,1842
651,2.3314294739027015,3.0373808966012286,20.587417946158716,1842
652,2.3312647260002013,3.0371796202305075,20.58646740422394,1842
653,2.3310977772945383,3.036973751946682,20.5855082306174,1842
654,2.3309291957831197,3.0367644488432317,20.584542767373282,1842
655,2.3307598027551504,3.036553495295423,20.583574100690903,1842
656,2.3305899272941355,3.036341532481985,20.582603591853278,1842
657,2.330419997726327,3.036129330854049,20.581633137629655,1842
658,2.330250690707973,3.035917905107523,20.580666212691522,1842
659,2.330082268928774,3.0357075447521598,20.579704469301635,1842
660,2.329914688019204,3.0354981273403308,20.578747889104772,1842
661,2.3297478299842616,3.03528950087959,20.577795827726405,1842
662,2.3295815055210882,3.0350815107530127,20.57684687926178,1842
663,2.3294156669595103,3.0348741234745824,20.575900663575656,1842
664,2.329250134522521,3.0346672362769542,20.5749556246043,1842
665,2.3290844316732238,3.0344606412496975,20.574007250269517,1842
666,2.328917838158683,3.034254095556457,20.573048160395285,1842
667,2.3287496468050874,3.0340471697114304,20.57207221411158,1842
668,2.3285791576793846,3.033838943356415,20.571076159898617,1842
669,2.328404920650319,3.033626958973404,20.570053937130258,1842
670,2.3282255824336238,3.0334080137567483,20.56900173909605,1842
671,2.328040738217986,3.0331811435921487,20.56791779429155,1842
672,2.3278503436668507,3.0329462023692786,20.566802012634923,1842
673,2.3276542944496907,3.0327039751807985,20.56564940846144,1842
674,2.327453263341639,3.032454410313469,20.564468260882784,1842
675,2.32724866800686,3.032198802000092,20.563269653127083,1842
676,2.327041515229271,3.031938043664374,20.562060605417376,1842
677,2.326832587692273,3.03167354619684,20.56084476664465,1842
678,2.3266224491202845,3.03140654106469,20.559624273551087,1842
679,2.326411916851148,3.031138712595955,20.558402330889468,1842
680,2.3262013107979596,3.030870640094026,20.557180338765203,1842
681,2.325990808140713,3.0306026538559085,20.555959028634575,1842
682,2.3257809864428354,3.0303355050259952,20.55474168550773,1842
683,2.3255718693659473,3.030069202746767,20.553528519874074,1842
684,2.3253633052826306,3.029803610943844,20.552318453759298,1842
685,2.325155113327916,3.029538631822934,20.551109893927823,1842
686,2.3249472617978286,3.0292742614195585,20.549902483870387,1842
687,2.324739734282415,3.0290105087718895,20.548695968422095,1842
688,2.3245324089025625,3.0287473516751144,20.547488986839305,1842
689,2.324325064803961,3.0284847500964927,20.54627904488347,1842
690,2.324117439770113,3.0282226880609695,20.545062905508825,1842
691,2.3239095575511093,3.027961135175939,20.54384127625795,1842
692,2.323701425781122,3.02770002374432,20.54261523144633,1842
693,2.3234928401551196,3.027439171411413,20.54138400782785,1842
694,2.3232835573950807,3.027178349389093,20.540146466052608,1842
695,2.323073392982507,3.026917405007682,20.538901161200457,1842
696,2.322861939734073,3.026655895789102,20.537645855977402,1842
697,2.3226488873090743,3.0263935484382154,20.536377694949106,1842
698,2.3224341519369727,3.026130384243284,20.53509496161643,1842
699,2.3222175669389835,3.0258663554448635,20.533795362611603,1842
700,2.321998982599498,3.025601451771885,20.532476768313632,1842
701,2.3217787531087946,3.025335837505606,20.531142632761824,1842
702,2.3215572445832335,3.025069414027418,20.529797831618197,1842
703,2.321334635966784,3.024802342638995,20.528443679404354,1842
704,2.321111557211306,3.0245352235446874,20.52708457503219,1842
705,2.3208881833442563,3.0242682096056583,20.5257217827648,1842
706,2.3206646262621673,3.024001427610141,20.524355951022237,1842
707,2.320441052844775,3.023735027934372,20.522988229142953,1842
708,2.3202175871482495,3.023469114464289,20.52161949639492,1842
709,2.3199943046646423,3.0232037608178737,20.52025020367282,1842
710,2.3197710458437877,3.0229389447014876,20.518878502007336,1842
711,2.3195478867146075,3.0226747077425253,20.517505041483076,1842
712,2.319324908755639,3.022411078426312,20.516130635730367,1842
713,2.319102058766696,3.022148062214377,20.514754555501344,1842
714,2.3188792613941476,3.0218856546534365,20.513375861441407,1842
715,2.3186564221228534,3.021623845490928,20.51199342594322,1842
716,2.318433551789183,3.0213625989983757,20.510607813017597,1842
717,2.318210636977523,3.021101868640955,20.509219507675798,1842
718,2.317987706791558,3.020841635238918,20.50782936374307,1842
719,2.3177647814730977,3.020581912094382,20.50643744957114,1842
720,2.317541763311129,3.020322658608212,20.50504273542138,1842
721,2.3173185333330157,3.0200638332760024,20.503643828194047,1842
722,2.317095179566705,3.019805410942563,20.502242772014956,1842
723,2.316871692264697,3.0195474015629187,20.500839132959324,1842
724,2.316647883896687,3.0192897263601224,20.499430786154637,1842
725,2.3164237383547723,3.019032382884856,20.49801746350589,1842
726,2.3161989883285967,3.0187751823742066,20.496597142747774,1842
727,2.315973564936444,3.0185180856039917,20.495169123666603,1842
728,2.3157474352635146,3.018261105700849,20.493732694127313,1842
729,2.315520732786555,3.0180043553755844,20.492288675152842,1842
730,2.3152935933453387,3.0177478877511987,20.490838573527828,1842
731,2.3150663517428467,3.0174918608996624,20.489385707100066,1842
732,2.3148393372868403,3.0172364068638826,20.487933348010227,1842
733,2.314612718685786,3.0169815754593383,20.486483312268696,1842
734,2.314386406664631,3.0167273579999248,20.48503405533654,1842
735,2.3141603102199024,3.016473762903187,20.483583996178,1842
736,2.313934584750765,3.016220807207453,20.482134986588225,1842
737,2.3137091709127464,3.0159684860171843,20.480686322370925,1842
738,2.3134840972276445,3.0157167878204874,20.479238606172785,1842
739,2.313258984879641,3.0154656013455488,20.477787861995946,1842
740,2.3130332157559046,3.0152145749205057,20.476328849428086,1842
741,2.3128056255600815,3.014962534772682,20.474854023136373,1842
742,2.3125750932461466,3.0147078340456974,20.473357377423003,1842
743,2.312341295042505,3.014450078128871,20.471836379805648,1842
744,2.312104309718593,3.014188931711144,20.47029327854958,1842
745,2.3118649417286306,3.0139248372653737,20.46873555517503,1842
746,2.3116243115908124,3.0136586995701844,20.46717173795875,1842
747,2.311383383595518,3.0133917401751193,20.465607476833057,1842
748,2.3111424090576964,3.013124357146826,20.464044021531755,1842
749,2.310901876675185,3.0128573519555237,20.462483729192318,1842
750,2.310661893668754,3.0125909032833427,20.460927106902584,1842
751,2.310423029847181,3.012325762226689,20.459377379411976,1842
752,2.310185405883264,3.012062020179861,20.457835441748575,1842
753,2.309949322081052,3.0117999637442323,20.45630336057668,1842
754,2.309714905197663,3.011539535706974,20.454782692532948,1842
755,2.3094819521915633,3.0112803530532966,20.453272883319613,1842
756,2.3092502669652504,3.011022153307682,20.451773039303223,1842
757,2.309019948348982,3.0107648739741983,20.450284791814138,1842
758,2.308790977801413,3.010508458989935,20.44880830870463,1842
759,2.3085631874715764,3.0102528104461403,20.447342197885398,1842
760,2.308336454567071,3.0099978712479207,20.44588535054879,1842
761,2.3081102946989382,3.0097435803394377,20.44443203764019,1842
762,2.3078850195342953,3.0094899686727254,20.4429867293807,1842
763,2.3076604926822504,3.009237033412232,20.44154828316108,1842
764,2.3074360578736357,3.0089845291222033,20.440110940535984,1842
765,2.3072104603166306,3.0087313795106994,20.4386657386796,1842
766,2.3069826986662267,3.0084762051711835,20.437207115642085,1842
767,2.3067524524827534,3.0082184986166935,20.435733222034262,1842
768,2.3065195953654096,3.0079585275902474,20.434239816668676,1842
769,2.306283954779037,3.0076961101136375,20.43272507770589,1842
770,2.3060465705198503,3.0074316622543247,20.431199302884135,1842
771,2.305808432930972,3.0071660262087607,20.429669818727813,1842
772,2.3055699751399144,3.006899731611487,20.42813922510941,1842
773,2.305331541050391,3.0066332778652756,20.426609350662623,1842
774,2.3050933573676256,3.0063670131493865,20.42508134042297,1842
775,2.304855811010873,3.0061014374493316,20.423557415860767,1842
776,2.3046190870601135,3.0058367402432,20.42203880416417,1842
777,2.304383312076928,3.005573029312855,20.420526428121914,1842
778,2.3041488183984185,3.005310542619894,20.419022914188524,1842
779,2.303915489308438,3.0050490426770717,20.417528074827942,1842
780,2.3036831424116695,3.0047883305842515,20.416040892466167,1842
781,2.303451880627468,3.004528373065531,20.4145629123698,1842
782,2.30322162930257,3.0042691231430307,20.413093554679957,1842
783,2.3029922445017608,3.0040105366651004,20.411631333224022,1842
784,2.302763476839548,3.0037525897933075,20.410173163632127,1842
785,2.3025353901688788,3.003495286022557,20.408720068167693,1842
786,2.3023083852826565,3.0032386886583686,20.407278014161513,1842
787,2.3020824278750593,3.002982826885552,20.40584723197682,1842
788,2.3018568878233534,3.002727528433178,20.404421577714,1842
789,2.301630676938244,3.0024719748368294,20.40299312123219,1842
790,2.3014028209971897,3.002214953456969,20.401556058961322,1842
791,2.3011729806344734,3.001956032991946,20.40010758704379,1842
792,2.3009408755817398,3.0016953176113605,20.398641622652764,1842
793,2.3007064159614967,3.0014326617251017,20.397157183274793,1842
794,2.3004705673975536,3.001168505148295,20.39566353053038,1842
795,2.300234193888918,3.00090357696834,20.394167082399996,1842
796,2.2999974592292616,3.000638061337795,20.392668875020874,1842
797,2.299760507570579,3.0003721788763618,20.391169638766776,1842
798,2.2995236560444745,3.000106375326437,20.389671086402362,1842
799,2.2992871592245483,2.999840980577825,20.38817466372246,1842
800,2.299051263443422,2.999576234692667,20.38668205196225,1842
801,2.29881617145976,2.9993123019179775,20.385194773131925,1842
802,2.298582065978105,2.9990492592514753,20.383714542085198,1842
803,2.2983488701624726,2.9987869812502885,20.382241162452697,1842
804,2.2981165549978115,2.998525399167908,20.380774759546725,1842
805,2.2978851918024197,2.9982644809827153,20.3793165203819,1842
806,2.2976545034079425,2.998004196901297,20.37786302542606,1842
807,2.297424404213903,2.997744535887782,20.376413341934185,1842
808,2.2971945974345807,2.9974854695781064,20.37496336082863,1842
809,2.296965338283301,2.9972270180183034,20.373516660167866,1842
810,2.296737039249285,2.996969275356879,20.372079745091117,1842
811,2.2965101631561424,2.9967123309369423,20.37065977899013,1842
812,2.2962840897597676,2.996456098288913,20.369250377552305,1842
813,2.296057775533199,2.9961999116230476,20.36784344763572,1842
814,2.2958302841554845,2.9959427246101535,20.36643274902336,1842
815,2.2956013688360843,2.995684254290949,20.365015916907183,1842
816,2.295370783210963,2.995424533906366,20.36358711434102,1842
817,2.295138243238761,2.9951637773944806,20.362140213100226,1842
818,2.2949046476180746,2.9949022303430763,20.36068487391762,1842
819,2.294670682717267,2.994640239447565,20.35922716807442,1842
820,2.294436774393506,2.9943782267583083,20.357769977104454,1842
821,2.294203344356716,2.9941167099653914,20.356315813135843,1842
822,2.2939707882751903,2.993856185834808,20.35486699794188,1842
823,2.2937395720158196,2.993597156998991,20.353426541337523,1842
824,2.293509871592485,2.993339689420279,20.35199603730836,1842
825,2.293281726276688,2.993083721645524,20.350576156631412,1842
826,2.2930552985343367,2.9928291663631224,20.34916914641951,1842
827,2.292830542774402,2.992575756085471,20.3477759319978,1842
828,2.2926073124411204,2.9923232619313707,20.34639617195171,1842
829,2.2923854381367392,2.992071575411085,20.345028418072076,1842
830,2.2921646431178107,2.99182062020504,20.343669446927084,1842
831,2.29194455216934,2.991570290189314,20.34231482285395,1842
832,2.2917249220211153,2.9913205256731663,20.340961535580504,1842
833,2.2915053877442872,2.9910712813393068,20.339605227336854,1842
834,2.2912861353660783,2.9908225734595137,20.338248541505052,1842
835,2.2910676093499123,2.9905744675616384,20.336898012650128,1842
836,2.290849480169001,2.990326906059182,20.33555008277855,1842
837,2.290630714661144,2.9900793321977175,20.334195593744813,1842
838,2.290410480776002,2.989830886012144,20.33282908147574,1842
839,2.2901885557964903,2.9895813209456783,20.33144888768918,1842
840,2.2899646776294724,2.989330684323159,20.33005076336606,1842
841,2.289739372394682,2.9890790221777643,20.32864096054119,1842
842,2.2895136464355903,2.9888269079703416,20.327228302179446,1842
843,2.289288418800688,2.988575321400062,20.32581878463842,1842
844,2.2890642683024724,2.9883250319089223,20.32441568321157,1842
845,2.2888413703850823,2.9880762733589195,20.323019993966895,1842
846,2.288619697474095,2.9878289560756244,20.32163172013081,1842
847,2.288399710518974,2.9875834960381478,20.32025413874104,1842
848,2.288181275022966,2.9873396823463088,20.31888660213994,1842
849,2.2879645268817352,2.987097581055094,20.31753030875266,1842
850,2.2877496096960983,2.9868570651849784,20.31618740189486,1842
851,2.2875362851910945,2.986617718708672,20.314857181196917,1842
852,2.2873244103867076,2.9863793071820175,20.31353929928191,1842
853,2.287114049385582,2.9861417106564256,20.31223542143441,1842
854,2.2869049414216196,2.9859048566582556,20.310942638823978,1842
855,2.286696641962793,2.9856685989484038,20.30965626096953,1842
856,2.2864890790813845,2.9854329290271338,20.308375209006822,1842
857,2.28628187275354,2.985197771669728,20.30709503123936,1842
858,2.2860748701783042,2.9849631106203045,20.305813847469896,1842
859,2.2858682806428767,2.9847289680420257,20.304534647903562,1842
860,2.285662334371217,2.9844953660385736,20.303260690372827,1842
861,2.285456982839108,2.9842623052384565,20.301991631450246,1842
862,2.2852519348854905,2.9840297276495793,20.300724250267002,1842
863,2.285046968006325,2.9837975497932026,20.29945649446361,1842
864,2.284841776067785,2.9835656497577303,20.29818505690643,1842
865,2.2846363469066433,2.9833340558830885,20.296909319812787,1842
866,2.2844305743453166,2.983102755920842,20.295627845955387,1842
867,2.2842246280350826,2.9828717797427924,20.294342526975566,1842
868,2.284018630053162,2.9826411325773865,20.293054867056053,1842
869,2.2838129082779637,2.98241092178406,20.29176822737175,1842
870,2.2836074042380403,2.982181110125981,20.29048212590344,1842
871,2.2834021718220914,2.981951715176685,20.28919711107037,1842
872,2.28319743071774,2.9817228360753725,20.287915250266096,1842
873,2.2829933219955274,2.9814945095879186,20.286638052510046,1842
874,2.282789714176692,2.9812666941110355,20.28536416244304,1842
875,2.2825866305972213,2.9810393891794487,20.284093880948767,1842
876,2.2823840819573196,2.9808125892056654,20.282827393128976,1842
877,2.282182065974404,2.9805862946869097,20.281564769325662,1842
878,2.2819806074489644,2.9803605106811775,20.280306416424228,1842
879,2.281779575313654,2.9801352191811916,20.279050466109062,1842
880,2.2815787229225752,2.9799103943878187,20.27779346546506,1842
881,2.2813780848295693,2.9796860348661864,20.27653587440658,1842
882,2.281177738559151,2.979462140367888,20.27527871774258,1842
883,2.2809777762758094,2.9792387240184923,20.27402336593301,1842
884,2.280778319303805,2.979015805309406,20.272771639672502,1842
885,2.2805795459707725,2.978793407939736,20.27152614354645,1842
886,2.2803815527301343,2.9785715362161787,20.270288201649773,1842
887,2.2801842534849373,2.9783501796732867,20.269056607803655,1842
888,2.279987608970902,2.9781293281034387,20.267830765315786,1842
889,2.2797917755516814,2.977908997275519,20.266612907205584,1842
890,2.279596749221149,2.9776891868706707,20.265403008877094,1842
891,2.279402442692072,2.9774698903457835,20.26419993957948,1842
892,2.27920877067689,2.9772510968948738,20.263002577199696,1842
893,2.279015780784835,2.9770328163079625,20.261811693145326,1842
894,2.2788232210304114,2.976815007757117,20.26062426545292,1842
895,2.278630937954711,2.976597628138101,20.259438827266802,1842
896,2.278438924280319,2.9763806763018525,20.258255172664857,1842
897,2.278247190506369,2.9761641512478705,20.257073608388097,1842
898,2.2780558774232613,2.975948091007696,20.255895966606122,1842
899,2.277865206974663,2.9757325412838322,20.2547246861174,1842
900,2.277675310526711,2.9755175022193625,20.253561102950506,1842
901,2.27748614834798,2.975302970239231,20.252404663903306,1842
902,2.2772976830660974,2.975088935226834,20.25125479409816,1842
903,2.2771097525538373,2.974875369282608,20.250109104654886,1842
904,2.276922254486338,2.9746622615579152,20.248966176791743,1842
905,2.276735479637534,2.974449638105811,20.247830092241216,1842
906,2.276549417706236,2.9742375154234932,20.246701025344457,1842
907,2.2763638589117177,2.9740258690507293,20.24557687126164,1842
908,2.276178213492356,2.9738144489021057,20.244452321397375,1842
909,2.2759914261024417,2.973602278069776,20.2433201822051,1842
910,2.2758025863325297,2.9733880506326207,20.24217531744025,1842
911,2.275611367060902,2.9731713531226016,20.241014855632127,1842
912,2.2754175226690148,2.972952306834023,20.23983414061533,1842
913,2.2752212260602596,2.9727309964846103,20.238634876077477,1842
914,2.2750234646349052,2.97250783779177,20.237426653497515,1842
915,2.274824926549548,2.9722834337877986,20.236214472618848,1842
916,2.2746259425451445,2.972058216573588,20.23500025535635,1842
917,2.2744267329493195,2.97183253189207,20.23378511798182,1842
918,2.2742275876062683,2.971606833271305,20.23257052034224,1842
919,2.274028739696182,2.9713814474141502,20.231357735226865,1842
920,2.273830430592921,2.971156646147522,20.230148287950364,1842
921,2.2736328098827117,2.97093255884743,20.228943268472,1842
922,2.2734361474297042,2.9707093428155984,20.227744985313787,1842
923,2.2732401612047575,2.9704867220244338,20.226551562991098,1842
924,2.27304482261424,2.970264634765092,20.22536304623623,1842
925,2.2728502476697283,2.970043064455305,20.224181046276545,1842
926,2.2726565470780886,2.9698220196770593,20.22300691832749,1842
927,2.2724634082082638,2.969601446700779,20.221837058978306,1842
928,2.272270787114237,2.969381342120305,20.22067088156358,1842
929,2.2720785653199593,2.9691616940646997,20.219507003930737,1842
930,2.2718871186905427,2.96894254448574,20.21835078978214,1842
931,2.2716962934461815,2.9687239000660828,20.21720093711844,1842
932,2.271505512547219,2.9685055530451483,20.21605186078574,1842
933,2.271313700640357,2.968286562110656,20.214895980110537,1842
934,2.27111997043913,2.9680657005468056,20.213728045126295,1842
935,2.270924102751028,2.9678426553828885,20.2125464433248,1842
936,2.2707257219417643,2.9676172621937527,20.2113460146656,1842
937,2.270525053343324,2.967389721348006,20.210128457314244,1842
938,2.2703228698052325,2.9671603170344087,20.208901431076377,1842
939,2.2701200923922613,2.966929912352065,20.207671474050372,1842
940,2.269917135446726,2.966699048426721,20.20644097970594,1842
941,2.2697141481638328,2.9664679729667123,20.205210668622666,1842
942,2.2695112733269056,2.966236924358697,20.203981222706297,1842
943,2.2693090297664984,2.966006606694535,20.20275555075207,1842
944,2.2691075990743936,2.965777224688234,20.201534798682005,1842
945,2.2689072195890785,2.965549028118219,20.200320540486185,1842
946,2.268708099120766,2.9653220808063834,20.19911472925147,1842
947,2.2685101495630016,2.965096119474511,20.19791754349525,1842
948,2.2683132534285053,2.964870914141111,20.19672883960457,1842
949,2.268117485854202,2.964646375466447,20.19555016302261,1842
950,2.2679228094482946,2.9644224506666577,20.1943814309295,1842
951,2.2677289974403547,2.9641990453595195,20.193220472074973,1842
952,2.2675359771048957,2.963976137680683,20.1920665306394,1842
953,2.2673434090368736,2.963753682575767,20.19091560402595,1842
954,2.267151420659673,2.9635316905730664,20.189769525845108,1842
955,2.2669598379707594,2.963310147737328,20.18862681197001,1842
956,2.2667681606184735,2.963088837797883,20.187483128061952,1842
957,2.2665753404200784,2.962866804189694,20.186331110132702,1842
958,2.2663805459509505,2.9626428631336874,20.18516601891075,1842
959,2.266183596940519,2.962416753148969,20.183986573832286,1842
960,2.265984138352035,2.962188364706906,20.182787828854835,1842
961,2.2657824111161395,2.961957806366806,20.18157221729145,1842
962,2.265579381134223,2.9617255219221414,20.180348858659396,1842
963,2.2653760150795055,2.961492571668183,20.179124054639804,1842
964,2.2651726722446552,2.9612594628210696,20.177899771403418,1842
965,2.264969406265183,2.9610263172259574,20.176676185009747,1842
966,2.264766364711978,2.960793368371824,20.175454033484,1842
967,2.2645637791827533,2.960560927222807,20.174234626332648,1842
968,2.264361863152947,2.9603292371815266,20.173019304453714,1842
969,2.2641607872911163,2.96009844973086,20.171809292814547,1842
970,2.2639607412957687,2.9598686511907517,20.17060629391399,1842
971,2.2637617307010722,2.9596397030990373,20.169411025300153,1842
972,2.2635636555744267,2.959411433040784,20.16822326975011,1842
973,2.2633666123556977,2.959183789345886,20.167044598444484,1842
974,2.2631705754869373,2.9589567181274212,20.165875096553933,1842
975,2.2629754011991356,2.9587301655911853,20.164713342022893,1842
976,2.2627810727537288,2.958504130262667,20.16355912804279,1842
977,2.2625872389031083,2.9582785480986153,20.162408460471283,1842
978,2.2623936724529354,2.9580533992347227,20.161258607421303,1842
979,2.262200126501521,2.957828605335609,20.160107236255772,1842
980,2.26200603480243,2.9576038648593683,20.158949289622768,1842
981,2.2618103400848946,2.9573780224511204,20.15777816861278,1842
982,2.261612169487561,2.9571495813664113,20.15658993124834,1842
983,2.261411299151493,2.956918123010651,20.155383449264523,1842
984,2.261207451197963,2.9566835739376494,20.154155079604887,1842
985,2.261001056197548,2.956446290502001,20.152908724997104,1842
986,2.2607932130940167,2.956206966450975,20.151654105463656,1842
987,2.2605849012633166,2.9559666820647696,20.150397579537152,1842
988,2.2603762819995086,2.9557256913143766,20.14913996881191,1842
989,2.2601675400957597,2.9554842728745756,20.14788223955274,1842
990,2.2599589241167797,2.955242860648646,20.14662554869965,1842
991,2.25975072846809,2.9550019149185167,20.14537139046561,1842
992,2.259543218100554,2.9547618126205424,20.144121205586984,1842
993,2.2593366443259857,2.954522840718015,20.142876565737392,1842
994,2.25913130407828,2.954285244887858,20.141639655462658,1842
995,2.258927138545437,2.9540487861636007,20.140410753493946,1842
996,2.2587241693461215,2.9538133103953834,20.139190816788624,1842
997,2.258522417360896,2.9535787036421794,20.13798072041576,1842
998,2.258321792683287,2.953344848601567,20.136780074050964,1842
999,2.2581220337940464,2.953111586920515,20.135586658842197,1842
1000,2.2579229995005448,2.9528788540467996,20.13439915421144,1842
1001,2.2577244331598436,2.9526465784196687,20.133214838329536,1842
1002,2.257525962706229,2.952414719915168,20.132029247979823,1842
1003,2.2573274211684584,2.952183201346496,20.13084095966321,1842
1004,2.2571282813069176,2.951951692335608,20.129645715198922,1842
1005,2.256927583977937,2.951719081163285,20.12843791223922,1842
1006,2.2567243583825016,2.9514837255109647,20.127212810774413,1842
1007,2.256518632117479,2.951245778539527,20.12596994221421,1842
1008,2.2563102147757252,2.9510051482005304,20.124707011987862,1842
1009,2.2560995062031988,2.9507620549440476,20.1234280278303,1842
1010,2.2558874173962744,2.9505170379854593,20.122141100985267,1842
1011,2.2556748820125767,2.9502711812747346,20.120852176773628,1842
1012,2.2554621673514874,2.9500248286867206,20.11956280823596,1842
1013,2.255249546661088,2.9497784318202314,20.118274329564265,1842
1014,2.255037300326857,2.949532435484526,20.11698814976081,1842
1015,2.2548257817385062,2.949287304747664,20.11570629987867,1842
1016,2.25461517980972,2.9490432251287144,20.114430065152355,1842
1017,2.254405617817646,2.9488002701933542,20.11316045791123,1842
1018,2.2541973290617063,2.948558557207888,20.111899532333332,1842
1019,2.2539900409805225,2.9483177041082627,20.11064592177955,1842
1020,2.2537836377491156,2.948077522676403,20.10939927757305,1842
1021,2.253578187569652,2.947837967109687,20.108160755249045,1842
1022,2.2533737189344363,2.947598977185463,20.106931174044263,1842
1023,2.2531699545192163,2.9473604765970314,20.105707549648173,1842
1024,2.2529668012216972,2.9471224549577504,20.10448867963759,1842
1025,2.252763962189804,2.946884870139046,20.10327094151011,1842
1026,2.252561407777595,2.9466477142644685,20.10205397604688,1842
1027,2.2523592973603237,2.9464110087903954,20.10084010629184,1842
1028,2.2521578762790537,2.946174776511162,20.099632783729284,1842
1029,2.2519570239363125,2.9459390151339746,20.098430655450695,1842
1030,2.2517564724351176,2.9457036676551533,20.097230908843844,1842
1031,2.2515561037547513,2.9454686884905854,20.096032526262462,1842
1032,2.251355598195221,2.945233929076731,20.094832285467454,1842
1033,2.251154827160517,2.9449992854733886,20.093629524082758,1842
1034,2.250953434725404,2.9447645310292114,20.092420698575477,1842
1035,2.2507512962875973,2.944529701579753,20.091203420340772,1842
1036,2.2505484429136287,2.9442947993453594,20.089977965308776,1842
1037,2.2503452160917132,2.944059934555796,20.08874791711113,1842
1038,2.2501415703653507,2.9438250546453677,20.08751302234994,1842
1039,2.2499374900730182,2.9435901729006395,20.086273012784638,1842
1040,2.2497333159991797,2.943355505184281,20.08503078014925,1842
1041,2.2495291228745793,2.94312111919483,20.083786815002334,1842
1042,2.2493250446559636,2.9428870794054025,20.082542353755095,1842
1043,2.2491210140531086,2.94265338793626,20.081296523995395,1842
1044,2.248917085168156,2.9424200739841195,20.080049787327027,1842
1045,2.2487133734566482,2.94218716480208,20.07880349519356,1842
1046,2.248510120245197,2.9419546933641536,20.077560872055784,1842
1047,2.248307399744619,2.941722669921686,20.07632291301757,1842
1048,2.248105069704277,2.9414910712785516,20.075087437402487,1842
1049,2.247903137380411,2.9412598972565362,20.073854634576254,1842
1050,2.2477018195701546,2.9410291733414233,20.072627496503166,1842
1051,2.2475012128358394,2.9407989106172834,20.07140739215978,1842
1052,2.24730134619142,2.9405691324673584,20.070195051720255,1842
1053,2.2471021144719794,2.9403398351878836,20.068989436904452,1842
1054,2.2469034911349874,2.9401110233580803,20.067790646660168,1842
1055,2.246705546337712,2.939882712471139,20.066599554836202,1842
1056,2.2465082452865124,2.9396548993974987,20.065415943287103,1842
1057,2.246311697564508,2.939427633580309,20.064241948205886,1842
1058,2.2461158822581067,2.9392009171540328,20.063077629874037,1842
1059,2.2459207029029757,2.938974715071862,20.06192165508828,1842
1060,2.245725959893606,2.938748948020055,20.060770963262428,1842
1061,2.245531542248963,2.9385235744356546,20.0596237839356,1842
1062,2.245337482754312,2.9382986052997944,20.05848044586689,1842
1063,2.2451434083385715,2.9380738812870737,20.057336923074853,1842
1064,2.2449493522974135,2.9378494268222006,20.05619328582932,1842
1065,2.24475527950656,2.9376252414921966,20.05504872417933,1842
1066,2.244561385402239,2.9374013948827327,20.053905675627405,1842
1067,2.2443678039446953,2.937177933276805,20.052765882177763,1842
1068,2.2441746887498386,2.936954901381543,20.051630737886455,1842
1069,2.2439821761740264,2.9367323232276443,20.05050174940589,1842
1070,2.243790352157309,2.936510205999999,20.04937992164289,1842
1071,2.243599187272336,2.936288539949952,20.048264771952493,1842
1072,2.2434086481301807,2.9360672985603022,20.04715549631732,1842
1073,2.243218812049975,2.9358464998249767,20.046053323816754,1842
1074,2.2430297835392277,2.9356261910204773,20.04496024504051,1842
1075,2.24284127495315,2.9354063285536682,20.04387300784856,1842
1076,2.2426527910145655,2.9351867051554255,20.042786684563616,1842
1077,2.2424633898724267,2.934966482565607,20.0416943174655,1842
1078,2.2422722370765857,2.934744434017657,20.040591295776235,1842
1079,2.2420791991256173,2.9345204188177623,20.03947616151576,1842
1080,2.2418839740602685,2.9342943994451054,20.038344207861496,1842
1081,2.2416864480589087,2.9340663242820555,20.03719411447825,1842
1082,2.24148740199006,2.9338365248194376,20.036033819060687,1842
1083,2.241287545158227,2.933605606369186,20.03486873101985,1842
1084,2.2410869803562323,2.933373701985878,20.03369946607004,1842
1085,2.240885894908192,2.933141111882488,20.032526961201626,1842
1086,2.2406844738617844,2.932908156400122,20.031352039749844,1842
1087,2.240482929661874,2.93267511907462,20.030175903652637,1842
1088,2.240281370252266,2.932442146169133,20.02899914111634,1842
1089,2.2400798607839914,2.932209315539487,20.027822142349834,1842
1090,2.239878614799241,2.931976827119283,20.02664640362286,1842
1091,2.23967762209551,2.931744692679049,20.025471736565716,1842
1092,2.2394769756575563,2.9315129590463784,20.024298988442993,1842
1093,2.2392767258555755,2.93128163495238,20.023128734368214,1842
1094,2.2390768611072556,2.931050716614421,20.02196085577454,1842
1095,2.238877494976983,2.930820208369456,20.020796910817335,1842
1096,2.2386786395884344,2.9305901116702353,20.019637092055547,1842
1097,2.2384804478088913,2.9303604542853767,20.018483706549524,1842
