,usageDateId,meteringPointTypeCode,productionGroup,installedCapacity
115056,2021-07-07,E18,hydro,221501.0
115787,2021-07-08,E19,solar,428.0
115788,2021-07-08,E18,thermal,4300.0
115789,2021-07-08,E18,hydro,221501.0
115790,2021-07-08,E18,wind,3750.0
117004,2021-07-09,E19,solar,428.0
117005,2021-07-09,E18,wind,3750.0
117006,2021-07-09,E18,hydro,221501.0
117724,2021-07-10,E19,solar,428.0
117725,2021-07-10,E18,wind,3750.0
117726,2021-07-10,E18,hydro,221501.0
118497,2021-07-11,E18,wind,3750.0
118498,2021-07-11,E18,hydro,221501.0
118499,2021-07-11,E19,solar,428.0
118672,2021-07-12,E18,hydro,221501.0
118673,2021-07-12,E18,wind,3750.0
118674,2021-07-12,E19,solar,428.0
119355,2021-07-13,E18,wind,3750.0
119356,2021-07-13,E18,hydro,221501.0
119357,2021-07-13,E19,solar,428.0
120199,2021-07-14,E18,wind,3750.0
120200,2021-07-14,E18,hydro,221501.0
120201,2021-07-14,E19,solar,428.0
121047,2021-07-15,E19,solar,428.0
121048,2021-07-15,E18,hydro,221501.0
121049,2021-07-15,E18,wind,3750.0
121523,2021-07-16,E18,wind,3750.0
121524,2021-07-16,E19,solar,428.0
121525,2021-07-16,E18,hydro,221501.0
122272,2021-07-17,E18,hydro,221501.0
122273,2021-07-17,E19,solar,428.0
122274,2021-07-17,E18,wind,3750.0
122977,2021-07-18,E18,wind,3750.0
122978,2021-07-18,E19,solar,428.0
122979,2021-07-18,E18,hydro,221501.0
124206,2021-07-19,E18,wind,3750.0
124207,2021-07-19,E19,solar,428.0
124208,2021-07-19,E18,hydro,221501.0
124796,2021-07-20,E18,hydro,221501.0
124797,2021-07-20,E18,wind,3750.0
124798,2021-07-20,E19,solar,428.0
125645,2021-07-21,E19,solar,428.0
125646,2021-07-21,E18,wind,3750.0
125647,2021-07-21,E18,hydro,221501.0
126274,2021-07-22,E19,solar,428.0
126275,2021-07-22,E18,wind,3750.0
126276,2021-07-22,E18,hydro,221501.0
126621,2021-07-23,E19,solar,428.0
126622,2021-07-23,E18,wind,3750.0
126623,2021-07-23,E18,hydro,221501.0
127738,2021-07-24,E18,hydro,221501.0
127739,2021-07-24,E18,wind,3750.0
127740,2021-07-24,E19,solar,428.0
128043,2021-07-25,E18,wind,3750.0
128044,2021-07-25,E18,hydro,221501.0
128045,2021-07-25,E19,solar,428.0
128805,2021-07-26,E18,hydro,221501.0
128806,2021-07-26,E19,solar,428.0
128807,2021-07-26,E18,wind,3750.0
129609,2021-07-27,E19,solar,428.0
129610,2021-07-27,E18,wind,3750.0
129611,2021-07-27,E18,hydro,221501.0
130635,2021-07-28,E19,solar,428.0
130636,2021-07-28,E18,hydro,221501.0
130637,2021-07-28,E18,wind,3750.0
130980,2021-07-29,E19,solar,428.0
130981,2021-07-29,E18,wind,3750.0
130982,2021-07-29,E18,hydro,221501.0
132232,2021-07-30,E18,hydro,221501.0
132233,2021-07-30,E18,wind,3750.0
132234,2021-07-30,E19,solar,428.0
132845,2021-07-31,E18,wind,3750.0
132846,2021-07-31,E18,hydro,221501.0
132847,2021-07-31,E19,solar,428.0
133616,2021-08-01,E18,hydro,221501.0
133617,2021-08-01,E18,wind,3750.0
133618,2021-08-01,E19,solar,428.0
133868,2021-08-02,E19,solar,428.0
133869,2021-08-02,E18,wind,3750.0
133870,2021-08-02,E18,hydro,221501.0
135006,2021-08-03,E18,wind,3750.0
135007,2021-08-03,E19,solar,428.0
135008,2021-08-03,E18,hydro,221501.0
135666,2021-08-04,E18,wind,3750.0
135667,2021-08-04,E19,solar,428.0
135668,2021-08-04,E18,hydro,221501.0
136337,2021-08-05,E18,hydro,221501.0
136338,2021-08-05,E18,wind,3750.0
136339,2021-08-05,E19,solar,428.0
136767,2021-08-06,E19,solar,428.0
136768,2021-08-06,E18,hydro,221501.0
136769,2021-08-06,E18,wind,3750.0
137891,2021-08-07,E19,solar,428.0
137892,2021-08-07,E18,wind,3750.0
137893,2021-08-07,E18,hydro,221501.0
138193,2021-08-08,E19,solar,428.0
138194,2021-08-08,E18,hydro,221501.0
138195,2021-08-08,E18,wind,3750.0
139427,2021-08-09,E18,hydro,221501.0
139428,2021-08-09,E19,solar,428.0
139429,2021-08-09,E18,wind,3750.0
139976,2021-08-10,E19,solar,428.0
139977,2021-08-10,E18,hydro,221501.0
139978,2021-08-10,E18,wind,3750.0
140560,2021-08-11,E18,wind,3750.0
140561,2021-08-11,E19,solar,428.0
140562,2021-08-11,E18,hydro,221501.0
141446,2021-08-12,E19,solar,428.0
141447,2021-08-12,E18,wind,3750.0
141448,2021-08-12,E18,hydro,221501.0
141829,2021-08-13,E19,solar,428.0
141830,2021-08-13,E18,hydro,221501.0
141831,2021-08-13,E18,wind,3750.0
142500,2021-08-14,E18,wind,3750.0
142501,2021-08-14,E18,hydro,221501.0
142502,2021-08-14,E19,solar,428.0
143842,2021-08-15,E19,solar,428.0
143843,2021-08-15,E18,hydro,221501.0
143844,2021-08-15,E18,wind,3750.0
144106,2021-08-16,E18,hydro,221501.0
144107,2021-08-16,E18,wind,3750.0
144108,2021-08-16,E19,solar,428.0
145279,2021-08-17,E19,solar,428.0
145280,2021-08-17,E18,wind,3750.0
145281,2021-08-17,E18,hydro,221501.0
145918,2021-08-18,E19,solar,428.0
145919,2021-08-18,E18,hydro,221501.0
145920,2021-08-18,E18,wind,3750.0
146703,2021-08-19,E18,hydro,221501.0
146704,2021-08-19,E18,wind,3750.0
146705,2021-08-19,E19,solar,428.0
146937,2021-08-20,E18,hydro,221501.0
146938,2021-08-20,E19,solar,428.0
146939,2021-08-20,E18,wind,3750.0
148000,2021-08-21,E18,hydro,221501.0
148001,2021-08-21,E18,wind,3750.0
148002,2021-08-21,E19,solar,428.0
148367,2021-08-22,E19,solar,428.0
148368,2021-08-22,E18,wind,3750.0
148369,2021-08-22,E18,hydro,221501.0
149618,2021-08-23,E18,hydro,221501.0
149619,2021-08-23,E18,wind,3750.0
149620,2021-08-23,E19,solar,428.0
149774,2021-08-24,E18,wind,3750.0
149775,2021-08-24,E19,solar,428.0
149776,2021-08-24,E18,hydro,221501.0
150545,2021-08-25,E18,hydro,221501.0
150546,2021-08-25,E19,solar,428.0
150547,2021-08-25,E18,wind,3750.0
151427,2021-08-26,E19,solar,428.0
151428,2021-08-26,E18,hydro,221501.0
151429,2021-08-26,E18,wind,3750.0
152509,2021-08-27,E19,solar,428.0
152510,2021-08-27,E18,wind,3750.0
152511,2021-08-27,E18,hydro,221501.0
152657,2021-08-28,E18,wind,3750.0
152658,2021-08-28,E18,hydro,221501.0
152659,2021-08-28,E19,solar,428.0
153465,2021-08-29,E19,solar,428.0
153466,2021-08-29,E18,wind,3750.0
153467,2021-08-29,E18,hydro,221501.0
154228,2021-08-30,E18,hydro,221501.0
154229,2021-08-30,E19,solar,428.0
154230,2021-08-30,E18,wind,3750.0
155347,2021-08-31,E18,hydro,221501.0
155348,2021-08-31,E18,wind,3750.0
155349,2021-08-31,E19,solar,428.0
156001,2021-09-01,E18,hydro,221501.0
156002,2021-09-01,E19,solar,428.0
156003,2021-09-01,E18,wind,3750.0
156896,2021-09-02,E18,wind,3750.0
156897,2021-09-02,E18,hydro,221501.0
156898,2021-09-02,E19,solar,428.0
157331,2021-09-03,E18,hydro,221501.0
157332,2021-09-03,E19,solar,428.0
157333,2021-09-03,E18,wind,3750.0
157828,2021-09-04,E18,hydro,221501.0
157829,2021-09-04,E18,wind,3750.0
157830,2021-09-04,E19,solar,428.0
159054,2021-09-05,E18,wind,3750.0
159055,2021-09-05,E19,solar,428.0
159056,2021-09-05,E18,hydro,221501.0
159481,2021-09-06,E19,solar,428.0
159482,2021-09-06,E18,hydro,221501.0
159483,2021-09-06,E18,wind,3750.0
160186,2021-09-07,E18,wind,3750.0
160187,2021-09-07,E19,solar,428.0
160188,2021-09-07,E18,hydro,221501.0
160998,2021-09-08,E18,hydro,221501.0
160999,2021-09-08,E18,wind,3750.0
161000,2021-09-08,E19,solar,428.0
161995,2021-09-09,E18,wind,3750.0
161996,2021-09-09,E18,hydro,221501.0
161997,2021-09-09,E19,solar,428.0
162168,2021-09-10,E18,wind,3750.0
162169,2021-09-10,E19,solar,428.0
162170,2021-09-10,E18,hydro,221501.0
163431,2021-09-11,E19,solar,428.0
163432,2021-09-11,E18,wind,3750.0
163433,2021-09-11,E18,hydro,221501.0
163825,2021-09-12,E18,wind,3750.0
163826,2021-09-12,E18,hydro,221501.0
163827,2021-09-12,E19,solar,428.0
164567,2021-09-13,E19,solar,428.0
164568,2021-09-13,E18,hydro,221501.0
164569,2021-09-13,E18,wind,3750.0
165684,2021-09-14,E18,wind,3750.0
165685,2021-09-14,E19,solar,428.0
165686,2021-09-14,E18,hydro,221501.0
166271,2021-09-15,E18,hydro,221501.0
166272,2021-09-15,E18,wind,3750.0
166273,2021-09-15,E19,solar,428.0
166651,2021-09-16,E18,wind,3750.0
166652,2021-09-16,E19,solar,428.0
166653,2021-09-16,E18,hydro,221501.0
167631,2021-09-17,E19,solar,428.0
167632,2021-09-17,E18,wind,3750.0
167633,2021-09-17,E18,hydro,221501.0
168443,2021-09-18,E19,solar,428.0
168444,2021-09-18,E18,wind,3750.0
168445,2021-09-18,E18,hydro,221501.0
169155,2021-09-19,E18,hydro,221501.0
169156,2021-09-19,E19,solar,428.0
169157,2021-09-19,E18,wind,3750.0
169834,2021-09-20,E19,solar,428.0
169835,2021-09-20,E18,hydro,221501.0
169836,2021-09-20,E18,wind,3750.0
170179,2021-09-21,E18,wind,3750.0
170180,2021-09-21,E18,hydro,221501.0
170181,2021-09-21,E19,solar,428.0
170968,2021-09-22,E18,hydro,221501.0
170969,2021-09-22,E18,wind,3750.0
170970,2021-09-22,E19,solar,428.0
172104,2021-09-23,E19,solar,428.0
172105,2021-09-23,E18,wind,3750.0
172106,2021-09-23,E18,hydro,221501.0
172497,2021-09-24,E18,hydro,221501.0
172498,2021-09-24,E18,wind,3750.0
172499,2021-09-24,E19,solar,428.0
173132,2021-09-25,E19,solar,428.0
173133,2021-09-25,E18,wind,3750.0
173134,2021-09-25,E18,hydro,221501.0
174438,2021-09-26,E18,hydro,221501.0
174439,2021-09-26,E19,solar,428.0
174440,2021-09-26,E18,wind,3750.0
174521,2021-09-27,E18,wind,3750.0
174522,2021-09-27,E18,hydro,221501.0
174523,2021-09-27,E19,solar,428.0
175723,2021-09-28,E18,wind,3750.0
175724,2021-09-28,E18,hydro,221501.0
175725,2021-09-28,E19,solar,428.0
176590,2021-09-29,E19,solar,428.0
176591,2021-09-29,E18,hydro,221501.0
176592,2021-09-29,E18,wind,3750.0
176986,2021-09-30,E18,wind,3750.0
176987,2021-09-30,E18,hydro,221501.0
176988,2021-09-30,E19,solar,428.0
178138,2021-10-01,E19,solar,428.0
178139,2021-10-01,E18,hydro,221501.0
178140,2021-10-01,E18,wind,3750.0
178291,2021-10-02,E18,hydro,221501.0
178292,2021-10-02,E19,solar,428.0
178293,2021-10-02,E18,wind,3750.0
179229,2021-10-03,E18,wind,3750.0
179230,2021-10-03,E18,hydro,221501.0
179231,2021-10-03,E19,solar,428.0
180217,2021-10-04,E18,wind,3750.0
180218,2021-10-04,E18,hydro,221501.0
180219,2021-10-04,E19,solar,428.0
180480,2021-10-05,E19,solar,428.0
180481,2021-10-05,E18,hydro,221501.0
180482,2021-10-05,E18,wind,3750.0
181390,2021-10-06,E18,hydro,221501.0
181391,2021-10-06,E18,wind,3750.0
181392,2021-10-06,E19,solar,428.0
182250,2021-10-07,E18,wind,3750.0
182251,2021-10-07,E18,hydro,221501.0
182252,2021-10-07,E19,solar,428.0
182670,2021-10-08,E18,hydro,221501.0
182671,2021-10-08,E19,solar,428.0
182672,2021-10-08,E18,wind,3750.0
183734,2021-10-09,E18,hydro,221501.0
183735,2021-10-09,E19,solar,428.0
183736,2021-10-09,E18,wind,3750.0
184103,2021-10-10,E18,hydro,221501.0
184104,2021-10-10,E18,wind,3750.0
184105,2021-10-10,E19,solar,428.0
184818,2021-10-11,E18,wind,3750.0
184819,2021-10-11,E18,hydro,221501.0
184820,2021-10-11,E19,solar,428.0
185558,2021-10-12,E18,wind,3750.0
185559,2021-10-12,E18,hydro,221501.0
185560,2021-10-12,E19,solar,428.0
186783,2021-10-13,E18,hydro,221501.0
186784,2021-10-13,E18,wind,3750.0
186785,2021-10-13,E19,solar,428.0
187170,2021-10-14,E19,solar,428.0
187171,2021-10-14,E18,hydro,221501.0
187172,2021-10-14,E18,wind,3750.0
187791,2021-10-15,E18,hydro,221501.0
187792,2021-10-15,E19,solar,428.0
187793,2021-10-15,E18,wind,3750.0
188526,2021-10-16,E18,hydro,221501.0
188527,2021-10-16,E18,wind,3750.0
188528,2021-10-16,E19,solar,428.0
189627,2021-10-17,E18,hydro,221501.0
189628,2021-10-17,E18,wind,3750.0
189629,2021-10-17,E19,solar,428.0
190292,2021-10-18,E19,solar,428.0
190293,2021-10-18,E18,wind,3750.0
190294,2021-10-18,E18,hydro,221501.0
191153,2021-10-19,E18,hydro,221501.0
191154,2021-10-19,E18,wind,3750.0
191155,2021-10-19,E19,solar,428.0
191824,2021-10-20,E19,solar,428.0
191825,2021-10-20,E18,hydro,221501.0
191826,2021-10-20,E18,wind,3750.0
192323,2021-10-21,E18,wind,3750.0
192324,2021-10-21,E19,solar,428.0
192325,2021-10-21,E18,hydro,221501.0
192925,2021-10-22,E18,wind,3750.0
192926,2021-10-22,E18,hydro,221501.0
192927,2021-10-22,E19,solar,428.0
193952,2021-10-23,E18,hydro,221501.0
193953,2021-10-23,E19,solar,428.0
193954,2021-10-23,E18,wind,3750.0
194796,2021-10-24,E18,wind,3750.0
194797,2021-10-24,E18,hydro,221501.0
194798,2021-10-24,E19,solar,428.0
195571,2021-10-25,E18,hydro,221501.0
195572,2021-10-25,E18,wind,3750.0
195573,2021-10-25,E19,solar,428.0
196017,2021-10-26,E18,hydro,221501.0
196018,2021-10-26,E18,wind,3750.0
196019,2021-10-26,E19,solar,428.0
196960,2021-10-27,E18,wind,3750.0
196961,2021-10-27,E19,solar,428.0
196962,2021-10-27,E18,hydro,221501.0
197564,2021-10-28,E18,hydro,221501.0
197565,2021-10-28,E18,wind,3750.0
197566,2021-10-28,E19,solar,428.0
198252,2021-10-29,E18,hydro,221501.0
198253,2021-10-29,E19,solar,428.0
198254,2021-10-29,E18,wind,3750.0
198892,2021-10-30,E19,solar,428.0
198893,2021-10-30,E18,wind,3750.0
198894,2021-10-30,E18,hydro,221501.0
199716,2021-10-31,E19,solar,428.0
199717,2021-10-31,E18,hydro,221501.0
199718,2021-10-31,E18,wind,3750.0
200827,2021-11-01,E19,solar,428.0
200828,2021-11-01,E18,wind,3750.0
200829,2021-11-01,E18,hydro,221501.0
201473,2021-11-02,E18,wind,3750.0
201474,2021-11-02,E19,solar,428.0
201475,2021-11-02,E18,hydro,221501.0
202087,2021-11-03,E19,solar,428.0
202088,2021-11-03,E18,wind,3750.0
202089,2021-11-03,E18,hydro,221501.0
202524,2021-11-04,E18,wind,3750.0
202525,2021-11-04,E19,solar,428.0
202526,2021-11-04,E18,hydro,221501.0
203450,2021-11-05,E19,solar,428.0
203451,2021-11-05,E18,hydro,221501.0
203452,2021-11-05,E18,wind,3750.0
203988,2021-11-06,E18,wind,3750.0
203989,2021-11-06,E18,hydro,221501.0
203990,2021-11-06,E19,solar,428.0
204826,2021-11-07,E19,solar,428.0
204827,2021-11-07,E18,hydro,221501.0
204828,2021-11-07,E18,wind,3750.0
205777,2021-11-08,E18,wind,3750.0
205778,2021-11-08,E19,solar,428.0
205779,2021-11-08,E18,hydro,221501.0
206436,2021-11-09,E18,hydro,221501.0
206437,2021-11-09,E18,wind,3750.0
206438,2021-11-09,E19,solar,428.0
207031,2021-11-10,E19,solar,428.0
207032,2021-11-10,E18,wind,3750.0
207033,2021-11-10,E18,hydro,221501.0
208137,2021-11-11,E18,wind,3750.0
208138,2021-11-11,E19,solar,428.0
208139,2021-11-11,E18,hydro,221501.0
208864,2021-11-12,E19,solar,428.0
208865,2021-11-12,E18,hydro,221501.0
208866,2021-11-12,E18,wind,3750.0
209263,2021-11-13,E18,hydro,221501.0
209264,2021-11-13,E19,solar,428.0
209265,2021-11-13,E18,wind,3750.0
210546,2021-11-14,E18,hydro,221501.0
210547,2021-11-14,E18,wind,3750.0
210548,2021-11-14,E19,solar,428.0
210670,2021-11-15,E18,wind,3750.0
210671,2021-11-15,E19,solar,428.0
210672,2021-11-15,E18,hydro,221501.0
211622,2021-11-16,E19,solar,428.0
211623,2021-11-16,E18,wind,3750.0
211624,2021-11-16,E18,hydro,221501.0
212607,2021-11-17,E18,wind,3750.0
212608,2021-11-17,E19,solar,428.0
212609,2021-11-17,E18,hydro,221501.0
212872,2021-11-18,E18,wind,3750.0
212873,2021-11-18,E18,hydro,221501.0
212874,2021-11-18,E19,solar,428.0
213655,2021-11-19,E18,wind,3750.0
213656,2021-11-19,E19,solar,428.0
213657,2021-11-19,E18,hydro,221501.0
214830,2021-11-20,E18,hydro,221501.0
214831,2021-11-20,E18,wind,3750.0
214832,2021-11-20,E19,solar,428.0
215121,2021-11-21,E18,wind,3750.0
215122,2021-11-21,E18,hydro,221501.0
215123,2021-11-21,E19,solar,428.0
216033,2021-11-22,E19,solar,428.0
216034,2021-11-22,E18,wind,3750.0
216035,2021-11-22,E18,hydro,221501.0
217040,2021-11-23,E18,wind,3750.0
217041,2021-11-23,E18,hydro,221501.0
217042,2021-11-23,E19,solar,428.0
217599,2021-11-24,E19,solar,428.0
217600,2021-11-24,E18,wind,3750.0
217601,2021-11-24,E18,hydro,221501.0
218470,2021-11-25,E18,wind,3750.0
218471,2021-11-25,E18,hydro,221501.0
218472,2021-11-25,E19,solar,428.0
218824,2021-11-26,E18,wind,3750.0
218825,2021-11-26,E18,hydro,221501.0
218826,2021-11-26,E19,solar,428.0
220009,2021-11-27,E19,solar,428.0
220010,2021-11-27,E18,hydro,221501.0
220011,2021-11-27,E18,wind,3750.0
220336,2021-11-28,E18,hydro,221501.0
220337,2021-11-28,E19,solar,428.0
220338,2021-11-28,E18,wind,3750.0
221471,2021-11-29,E18,wind,3750.0
221472,2021-11-29,E19,solar,428.0
221473,2021-11-29,E18,hydro,221501.0
221725,2021-11-30,E19,solar,428.0
221726,2021-11-30,E18,wind,3750.0
221727,2021-11-30,E18,hydro,221501.0
222852,2021-12-01,E18,hydro,221501.0
222853,2021-12-01,E19,solar,428.0
222854,2021-12-01,E18,wind,3750.0
223208,2021-12-02,E19,solar,428.0
223209,2021-12-02,E18,hydro,221501.0
223210,2021-12-02,E18,wind,3750.0
223953,2021-12-03,E18,hydro,221501.0
223954,2021-12-03,E19,solar,428.0
223955,2021-12-03,E18,wind,3750.0
224697,2021-12-04,E18,hydro,221501.0
224698,2021-12-04,E19,solar,428.0
224699,2021-12-04,E18,wind,3750.0
226095,2021-12-05,E18,hydro,221501.0
226096,2021-12-05,E18,wind,3750.0
226097,2021-12-05,E19,solar,428.0
226644,2021-12-06,E18,wind,3750.0
226645,2021-12-06,E19,solar,428.0
226646,2021-12-06,E18,hydro,221501.0
226917,2021-12-07,E18,hydro,221501.0
226918,2021-12-07,E19,solar,428.0
226919,2021-12-07,E18,wind,3750.0
227657,2021-12-08,E18,hydro,221501.0
227658,2021-12-08,E18,wind,3750.0
227659,2021-12-08,E19,solar,428.0
229013,2021-12-09,E19,solar,428.0
229014,2021-12-09,E18,hydro,221501.0
229015,2021-12-09,E18,wind,3750.0
229598,2021-12-10,E18,wind,3750.0
229599,2021-12-10,E18,hydro,221501.0
229600,2021-12-10,E19,solar,428.0
230424,2021-12-11,E18,wind,3750.0
230425,2021-12-11,E19,solar,428.0
230426,2021-12-11,E18,hydro,221501.0
230635,2021-12-12,E18,hydro,221501.0
230636,2021-12-12,E18,wind,3750.0
230637,2021-12-12,E19,solar,428.0
231585,2021-12-13,E18,wind,3750.0
231586,2021-12-13,E18,hydro,221501.0
231587,2021-12-13,E19,solar,428.0
232659,2021-12-14,E18,wind,3750.0
232660,2021-12-14,E19,solar,428.0
232661,2021-12-14,E18,hydro,221501.0
233419,2021-12-15,E18,hydro,221501.0
233420,2021-12-15,E19,solar,428.0
233421,2021-12-15,E18,wind,3750.0
233819,2021-12-16,E19,solar,428.0
233820,2021-12-16,E18,hydro,221501.0
233821,2021-12-16,E18,wind,3750.0
234662,2021-12-17,E18,wind,3750.0
234663,2021-12-17,E19,solar,428.0
234664,2021-12-17,E18,hydro,221501.0
235412,2021-12-18,E18,wind,3750.0
235413,2021-12-18,E19,solar,428.0
235414,2021-12-18,E18,hydro,221501.0
235836,2021-12-19,E19,solar,428.0
235837,2021-12-19,E18,hydro,221501.0
235838,2021-12-19,E18,wind,3750.0
236903,2021-12-20,E18,wind,3750.0
236904,2021-12-20,E19,solar,428.0
236905,2021-12-20,E18,hydro,221501.0
237314,2021-12-21,E18,hydro,221501.0
237315,2021-12-21,E19,solar,428.0
237316,2021-12-21,E18,wind,3750.0
238062,2021-12-22,E19,solar,428.0
238063,2021-12-22,E18,wind,3750.0
238064,2021-12-22,E18,hydro,221501.0
238962,2021-12-23,E18,wind,3750.0
238963,2021-12-23,E18,hydro,221501.0
238964,2021-12-23,E19,solar,428.0
239973,2021-12-24,E18,wind,3750.0
239974,2021-12-24,E19,solar,428.0
239975,2021-12-24,E18,hydro,221501.0
240759,2021-12-25,E18,wind,3750.0
240760,2021-12-25,E19,solar,428.0
240761,2021-12-25,E18,hydro,221501.0
241018,2021-12-26,E19,solar,428.0
241019,2021-12-26,E18,wind,3750.0
241020,2021-12-26,E18,hydro,221501.0
242185,2021-12-27,E19,solar,428.0
242186,2021-12-27,E18,wind,3750.0
242187,2021-12-27,E18,hydro,221501.0
242699,2021-12-28,E18,hydro,221501.0
242700,2021-12-28,E18,wind,3750.0
242701,2021-12-28,E19,solar,428.0
243871,2021-12-29,E18,wind,3750.0
243872,2021-12-29,E18,hydro,221501.0
243873,2021-12-29,E19,solar,428.0
244582,2021-12-30,E19,solar,428.0
244583,2021-12-30,E18,hydro,221501.0
244584,2021-12-30,E18,wind,3750.0
244938,2021-12-31,E19,solar,428.0
244939,2021-12-31,E18,hydro,221501.0
244940,2021-12-31,E18,wind,3750.0
245709,2022-01-01,E18,hydro,221501.0
245710,2022-01-01,E18,wind,3750.0
245711,2022-01-01,E19,solar,428.0
246455,2022-01-02,E19,solar,428.0
246456,2022-01-02,E18,wind,3750.0
246457,2022-01-02,E18,hydro,221501.0
247197,2022-01-03,E19,solar,428.0
247198,2022-01-03,E18,wind,3750.0
247199,2022-01-03,E18,hydro,221501.0
247880,2022-01-04,E18,wind,3750.0
247881,2022-01-04,E18,hydro,221501.0
247882,2022-01-04,E19,solar,428.0
249004,2022-01-05,E18,wind,3750.0
249005,2022-01-05,E18,hydro,221501.0
249006,2022-01-05,E19,solar,428.0
249634,2022-01-06,E18,wind,3750.0
249635,2022-01-06,E19,solar,428.0
249636,2022-01-06,E18,hydro,221501.0
250253,2022-01-07,E18,wind,3750.0
250254,2022-01-07,E19,solar,428.0
250255,2022-01-07,E18,hydro,221501.0
250815,2022-01-08,E18,wind,3750.0
250816,2022-01-08,E19,solar,428.0
250817,2022-01-08,E18,hydro,221501.0
251571,2022-01-09,E18,wind,3750.0
251572,2022-01-09,E19,solar,428.0
251573,2022-01-09,E18,hydro,221501.0
252338,2022-01-10,E18,wind,3750.0
252339,2022-01-10,E18,hydro,221501.0
252340,2022-01-10,E19,solar,428.0
253356,2022-01-11,E18,wind,3750.0
253357,2022-01-11,E18,hydro,221501.0
253358,2022-01-11,E19,solar,428.0
253654,2022-01-12,E19,solar,428.0
253655,2022-01-12,E18,wind,3750.0
253656,2022-01-12,E18,hydro,221501.0
254896,2022-01-13,E19,solar,428.0
254897,2022-01-13,E18,wind,3750.0
254898,2022-01-13,E18,hydro,221501.0
255488,2022-01-14,E18,hydro,221501.0
255489,2022-01-14,E19,solar,428.0
255490,2022-01-14,E18,wind,3750.0
256056,2022-01-15,E18,wind,3750.0
256057,2022-01-15,E18,hydro,221501.0
256058,2022-01-15,E19,solar,428.0
257119,2022-01-16,E18,wind,3750.0
257120,2022-01-16,E19,solar,428.0
257121,2022-01-16,E18,hydro,221501.0
257505,2022-01-17,E18,wind,3750.0
257506,2022-01-17,E19,solar,428.0
257507,2022-01-17,E18,hydro,221501.0
258519,2022-01-18,E19,solar,428.0
258520,2022-01-18,E18,wind,3750.0
258521,2022-01-18,E18,hydro,221501.0
259455,2022-01-19,E19,solar,428.0
259456,2022-01-19,E18,wind,3750.0
259457,2022-01-19,E18,hydro,221501.0
259823,2022-01-20,E19,solar,428.0
259824,2022-01-20,E18,hydro,221501.0
259825,2022-01-20,E18,wind,3750.0
260507,2022-01-21,E18,wind,3750.0
260508,2022-01-21,E18,hydro,221501.0
260509,2022-01-21,E19,solar,428.0
261245,2022-01-22,E18,wind,3750.0
261246,2022-01-22,E19,solar,428.0
261247,2022-01-22,E18,hydro,221501.0
262419,2022-01-23,E19,solar,428.0
262420,2022-01-23,E18,wind,3750.0
262421,2022-01-23,E18,hydro,221501.0
262761,2022-01-24,E18,wind,3750.0
262762,2022-01-24,E19,solar,428.0
262763,2022-01-24,E18,hydro,221501.0
263923,2022-01-25,E18,hydro,221501.0
